,Unnamed: 0,GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,lenth,note emotion,lab emotion,color,bee lenth,CNNpossibility,Season
170,170,{0A721F03-06F1-42BD-A12F-19B5EB58E43C},2020-10-01 00:00:00, ,0,T hanks for the submission. That is a bald faced hornet.,2020-10-04,47.99346,-122.193876,0.0,0.0,0.0587907352613806,0,0,0.7511632442474365,10
171,171,{0A781893-57D9-466A-9915-EB396D7D637E},2020-08-11 00:00:00,"doesn't fit color scheme but size seems right, i've never seen one of these before.",0,Thanks for the submission. That is a female horntail sawfly.,2020-08-11,48.707562,-122.669735,0.324110671936759,0.0086631262292405,0.267843798699554,0,0,0.2990680336952209,8
172,172,{0A8A174F-8C2A-4AC7-9CD8-F3319D8E0721},2020-07-28 00:00:00,Murder hornets?,0,Thanks for the submission. That is a Golden digger wasp. ,2020-07-28,47.320198,-122.221554,0.0553359683794466,0.0035958096802012,0.160157078384709,0,0,0.6980854868888855,7
173,173,{0A931072-9BAD-48CF-B3A9-8AA7567CF259},2020-09-09 00:00:00,"My fiance found it alive by our chairs at the washougal river. I think it got blown into river by the 20 mph winds, swam out of the river and was trying to dry off. It was huge! I am deathly allergic to bees and tentatively went and looked at it. Had a s",0,"Thanks for the submission. That looks like a wood wasp, and your county is Negative for Asian giant hornet.",2020-09-11,45.649817,-122.170663,1.0,0.822359857335948,0.34874043739627,0,1,0.6204097270965576,9
174,174,{0A940CD8-4DAB-4B27-89A0-2C6D92CC3B2F},2020-10-05 00:00:00, ,0,Thanks for the submission. That looks like a yellow jacket. Your county is Negative for Asian giant hornet.,2020-10-05,46.989223,-122.890027,0.0,0.0,0.216969483289008,0,0,0.3756457865238189,10
175,175,{0A9CFD94-1FD8-473C-8101-E042DDE226AE},2020-08-17 00:00:00,This one is only an inch long but not sure if it’s a baby,0,Thanks for the submission. That is a fly that mimics bees!,2020-08-17,47.39393,-122.04526,0.221343873517787,0.0072233948256013,0.208418077048273,0,1,0.5999345779418945,8
176,176,{0AE156AF-7EF0-4156-9766-5C16F11E29AC},2020-06-15 00:00:00, ,0,"Oh, sad. The largest is a bumble bee. The others are Polistes paper wasps or flies.",2020-06-16,47.666042,-117.288787,0.0,0.0,0.348735179358422,0,0,0.2788905203342438,6
177,177,{0AE15C1B-8024-4D9F-9375-4010932CEC47},2020-09-07 00:00:00,The bee was caught in a spider web at our house. I captured it into a jar,0,"Thanks for the submission. That is a Urocerus sp. horntail sawfly, otherwise known as a wood wasp.",2020-09-07,47.16808,-123.06752,0.284584980237154,0.26690559584372,0.0367556911933423,1,0,0.6549338698387146,9
181,181,{0B031CEB-59F7-46C0-B09A-B2700809D1B1},2020-09-04 00:00:00,This is second sighting. First one perhaps a week earlier,0,Thanks for the submission. That is a bald faced hornet.,2020-09-11,47.2676,-122.64235,0.221343873517787,0.178438817430907,0.110828631545781,0,0,0.578902542591095,9
182,182,{0B036B4A-C875-478D-9B36-5B094B733CCE},2020-09-26 00:00:00, ,0,Thanks for the submission. That is a Jerusalem cricket.,2020-09-26,46.020144,-118.661825,0.0,0.0,0.0804804417757619,0,0,0.4350446164608001,9
184,184,{0B0CB12D-B55D-45EB-834E-DEC1DFEE84DD},2020-08-02 00:00:00,Additional photos,0,"Thanks for the submission. That is a beautiful, horntail sawfly. Okay to release!",2020-08-02,48.502406,-122.822474,0.0632411067193676,0.0311037279072479,0.341763219840916,0,0,0.5147377252578735,8
185,185,{0B146D1F-498E-4CF0-85AA-07021E0B1A04},2020-07-19 00:00:00, ,0,Cicada killer. ,2020-07-20,46.215209,-117.397629,0.0,0.0,0.0492813648768553,0,0,0.5111971497535706,7
186,186,{0B1EB505-BBCE-45BC-94A6-685A76484A2F},2020-06-18 00:00:00,found dead in a piece of equipment that came down from BC on 6/5/20,0,That looks like a bumble bee.,2020-06-18,48.9429,-122.45079,0.260869565217391,0.0676230874912738,0.0208170664165849,0,0,0.7493229508399963,6
187,187,{0B1EDAD3-29E2-4398-9D88-28E7FE080022},2020-07-27 00:00:00,Found on front bumper. Was still alive. Assuming it hit my front bumper on dry creek rd between 195 & sr27,0,Thanks for your submission. That was a Cicada killer. Thanks for the submission. That was a Cicada killer. ,2020-07-27,47.024694,-117.215367,0.41501976284585,0.285267776926872,0.144894782926195,0,0,0.3131607472896576,7
192,192,{0B6AA621-464F-49F0-AB19-11DA56ED1564},2020-09-07 00:00:00,They are living with honey bees in the ground in 2 different mounds/berms on the beach side of this property.,0,Thanks for the submission. The large insect is a great golden digger wasp. The smaller ones are yellowjackets.,2020-09-07,48.126291,-122.364514,0.426877470355731,0.0654816678884922,0.288346225315642,0,0,0.575819705040699,9
193,193,{0B6BEE44-C283-4B0E-A60A-363D7646081D},2020-08-24 00:00:00,I was getting food I had gone camping with when this big bug came flying out of the space like nobodys business. I am on camano Island and i couldnt trap it so i cut it in half. Here is a picture of it with a quarter for size reference and thentwo halfs,0,"Thanks for the submission. That is a Carrion beetle, genus Nicrophorus.",2020-08-24,48.08334,-121.97009,0.996047430830039,0.369158985845483,0.211650513219265,0,1,0.7818015217781067,8
195,195,{0B82616A-ABEE-4DF1-B79D-D82D8AD95176},2020-09-29 00:00:00, ,0,Thanks for the submission. That is a yellowjacket.,2020-10-03,47.102019,-122.397727,0.0,0.0,0.0549774272639981,0,0,0.575819705040699,10
196,196,{0B89771B-D3CC-4350-877D-F3E14B68FA81},2020-10-15 00:00:00,Found dead in my water feature,0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-10-15,47.105961,-122.758872,0.114624505928854,0.0886778073860334,0.11459702048775,0,0,0.5189751982688904,10
197,197,{0BAB2A8C-DFAA-44E2-8F64-40ACCA1CEBCF},2020-07-26 00:00:00,We have seen over 15-20 sightings in the last 2-3 days. Killed 8 total,0,Thanks for your submission. That's a Cicada killer. Thanks for the submission. That was a Cicada killer. ,2020-07-26,47.84572,-118.34313,0.272727272727273,0.109129527238981,0.443840384244912,0,0,0.8672235608100891,7
199,199,{0BD5CF75-D5FE-493C-B40B-022C40CB9F33},2020-06-02 00:00:00,There are potentially 1-3 of them caught between two traps,0,"You've got yourself a nice, plump yellow jacket.",2020-06-02,47.306758,-122.031104,0.225296442687747,0.0180080738616807,0.0141143890669414,0,0,0.7839834094047546,6
201,201,{0C119F06-3578-4028-AA97-924CD22AAF51},2020-07-18 00:00:00,Sun targets in Moxee,0,Golden digger wasp. ,2020-07-18,46.501071,-120.21944,0.075098814229249,0.0004692167837588,0.0260947789965447,0,0,0.5725076794624329,7
205,205,{0C7B5558-CE81-4619-A78A-378A04006423},2020-08-19 00:00:00,large wasp has been frequenting our garden. loves the onion plant flowers,0,Thanks for the submission. That is a great golden digger wasp!,2020-08-24,47.97659,-122.20596,0.284584980237154,0.122662615499656,0.278809382921221,0,0,0.713823676109314,8
209,209,{0CA085A9-7B24-48A0-8E5E-059988B99DE8},2020-08-01 00:00:00,digging up sprinkler box and I noticed it flying around. Was able to knock it to ground then kill it,0,Thanks for the submission. That is a female horntail sawfly. Please don't kill them.,2020-08-01,47.5854,-117.453417,0.391304347826087,0.216680969914566,0.393516841560053,0,0,0.3747764229774475,8
210,210,{0CAB0300-CE60-468A-BCB8-D43963010AC6},2020-07-06 00:00:00,Its been dead for a while don't know how long found in the soil of a potted tree.,0,That looks like a decapitated ten lined June bug beetle.,2020-07-06,47.968932,-122.207196,0.316205533596838,0.082856635041953,0.0801094161804117,0,1,0.592496395111084,7
212,212,{0CB1ADEF-548C-4A5F-9822-095BAB3B5898},2020-08-30 00:00:00,flying around a wood pile,0,"Thanks for the submission. That is an Urocerus wood wasp, also known as a horntail sawfly.",2020-08-30,48.38744,-122.63375,0.0948616600790514,0.0166915907563185,0.0241716376308488,0,0,0.2187163978815078,8
213,213,{0CB1E035-A844-45BB-8CB4-90F96F104597},2020-09-11 00:00:00,"Not sure if this is a murder hornet, but I don’t want to take chances. It was in my pool in Spokane, swimming around, and very angry. We were able to get it caught in the event an official needs to see it.",0,Thanks for the submission. That looks like a bald faced hornet.,2020-09-11,47.688533,-117.457062,0.806324110671937,0.0247596862017474,0.125268699975306,0,0,0.5233601927757263,9
214,214,{0CB4EBA6-E80E-4B88-8236-3C8E72A2BA72},2018-07-20 00:00:00,I was told to send this to you guys even though it was 2 years ago. I've seen about 3 since then around george and quincy area. I had no idea we werent supposed to kill them.,0,"This is a western or Pacific cicada killer, a more or less harmless native. You shouldn't kill them because they are important to the overall ecosystem. We are asking people not to try and kill Asian giant hornet nests because of the health risk and our",2020-04-15,47.31936,-119.55513,0.683794466403162,0.474976627817553,0.0894964801551909,0,0,0.7399294972419739,4
215,215,{0CC58B63-70DC-4D7E-9E01-8945BBEE9EFC},2020-05-15 00:00:00,Has a yellow head but orange body,0,That's a yellow jacket.,2020-05-16,47.483758,-120.341365,0.126482213438735,0.0999334272142623,0.0551608653265006,1,0,0.710466742515564,5
217,217,{0CD40A4D-830C-4BA7-AFED-6C57B368133C},2020-08-19 00:00:00, ,0,Thanks for the submission. That is a bald faced hornet.,2020-08-19,45.731714,-122.414085,0.0,0.0,0.186105400914751,0,0,0.5341363549232483,8
218,218,{0CF7C971-9B8F-4E7F-BB77-AE17039BD3E9},2020-06-27 00:00:00,"Vic Meyers golf course, seemed to be struggling maybe dying. Flopping on ground. Approx 1.5""",0,"That looks a lot like a Seseiid moth, a wasp mimic. Very cool!",2020-06-29,47.59061,-119.38659,0.359683794466403,0.0248846676534665,0.161926342046654,0,0,0.4514352083206177,6
220,220,{0D13DDDB-B7A9-4C4A-BB0F-6B6BD1AA8261},2020-08-25 00:00:00,I watched the insect digging a hole in the ground like digging out a ground nest. I also saw one pull out a carcass or cocoon type thing about the size of the insect itself. They looked between 1-1.5 inches.,0,Thanks for the submission. That is the great golden digger wasp.,2020-08-25,47.464528,-122.363916,0.814229249011858,0.353662854450407,0.180863886469942,0,1,0.652462899684906,8
222,222,{0D232BA7-97A5-4810-A7A6-A4F70BC16809},2019-05-20 00:00:00,East Bremerton Kitsap county,0,This is a native elm sawfly.,2020-05-03,47.59787,-122.62958,0.106719367588933,0.0636657184517708,0.017526244167544,0,0,0.3929331600666046,5
223,223,{0D251812-BE84-46E7-A35D-45EC351DECFB},2020-09-18 00:00:00,Bee was dead on driveway.  We have Japanese Knotweed in this area that we've been battling with for years.,0,Thanks for the submission. That's a grasshopper.,2020-09-18,47.990068,-122.026328,0.41501976284585,0.250528017732285,0.170294721758922,0,0,0.2026383429765701,9
224,224,{0D27160B-9B8C-4966-89DE-F405557650F0},2020-04-26 00:00:00,I’m not sure if this was a giant Asian hornet but it was GIANT!,0,"This is a stonefly, a native aquatic species.",2020-04-26,48.83241,-122.5931,0.245059288537549,0.161712868644349,0.0027243940607606,0,1,0.4835386276245117,4
225,225,{0D27C4BA-5664-4C66-B218-9FD65ECDDC71},2020-09-04 00:00:00,"Flying solo. Near Gleed, WA",0,"Thanks for the submission. That is a Urocerus sp. horntail sawfly, otherwise known as a wood wasp.",2020-09-04,46.67329,-120.617498,0.102766798418972,0.0070642853215407,0.458790607810247,0,0,0.553878903388977,9
227,227,{0D3AA372-607B-4CF6-A489-A3151FB89CE3},2020-07-11 00:00:00,"This bee was found in Ephrata, WA. It was flying around near my son on our deck. I hit it with my shoe. I don’t know if it was a murder hornet or not. It was big.",0,Thanks for the submission. That is a Cicada killer. ,2020-08-03,47.325605,-119.559076,0.636363636363636,0.486505206792794,0.196723693696549,0,1,0.7205316424369812,8
228,228,{0D40992B-331E-42DC-B911-922F69CE70CF},2020-08-31 00:00:00,Hard to get a good picture because it was trapped in the vehicles wiper blade mount. The vehicle was parked in the 750 block of Aloha st in the city of Seattle.,0,Thanks for the submission. That looks like a bald faced hornet.,2020-08-31,47.62984,-120.68945,0.628458498023715,0.439450912257799,0.268707858018813,0,0,0.9193877577781676,8
241,241,{0DA6C32D-152F-4E60-B67C-059C6E59D838},2020-07-04 00:00:00,"It seems longer and larger than a yellow jacket, but it has the dots on it’s back like a Yellowjacket unlike the black lines of a Asian giant hornet.",0,"No, that's a yellow jacket.",2020-07-04,48.660327,-122.387307,0.58498023715415,0.0425589998665569,0.118234729396032,1,1,0.7388373613357544,7
246,246,{0DEE1563-1D7B-4B80-8872-03C1E5ABCF96},2020-06-17 00:00:00,Nest in the ground,0,That looks like an Ichneumonid wasp.,2020-06-17,47.101698,-122.317205,0.0671936758893281,0.0652124442092687,0.10506143354404,0,0,0.5580624938011169,6
249,249,{0E2D4072-717D-4C03-9F43-7D91E6EBC8BC},2020-06-27 00:00:00,Recorded on Ring camera and compared to wire hanging in forground seems quite large and YELLOW FACE,0,"Thanks for the submission. That is a wasp of some sort, it is really hard to identify. Its coloring does not match the Asian giant hornet. Your county is currently Negative for them.",2020-08-01,47.161781,-122.190128,0.387351778656127,0.250953060778973,0.0178022150471624,1,0,0.6682981848716736,8
250,250,{0E372E74-D03B-42C1-8D43-2CBCDAC5B26F},2020-07-24 00:00:00,Three of them sitting on a carrot flower,0,Thanks for the submission. Those are Golden digger wasps. ,2020-07-24,47.577987,-122.413502,0.154150197628458,0.127379035467875,0.237736625110438,0,0,0.6559203863143921,7
252,252,{0E5A561F-C73F-4F5F-B252-B166082A1A45},2020-08-03 00:00:00,"Flew over us for dinner. Kind of long and blackish. Killed it with Home Depot yellowjacket spray, which made it turn quite black.",0,Thanks for the submission. That is a female horntail sawfly.,2020-08-03,47.579303,-122.237456,0.505928853754941,0.204600573059223,0.140177214284833,1,1,0.7001391649246216,8
253,253,{0E652186-3829-4B2D-B8CA-2BE3C79842B9},2020-09-03 00:00:00,Possible Asian giant? Would be good to know.,0,Thanks for the submission. That is a paper wasp.,2020-09-03,47.359247,-122.275561,0.1699604743083,0.0336112950421459,0.0920632459331878,0,1,0.575819705040699,9
254,254,{0E79AB4C-6BAA-4A7C-84BA-5412BC42EDC3},2020-07-01 00:00:00,Found dead.  See attached photo.  No stinger present but it had been squished.,0,That's a native elm sawfly. ,2020-07-02,47.714843,-121.986201,0.304347826086956,0.0003830622297505,0.107653431606484,0,0,0.6867260336875916,7
256,256,{0E818BD0-9B13-48A0-A951-CEBCCEDB7F6B},2020-07-05 00:00:00,I saw the hornet on the walking path right by gate 9.,0,"That is a ten lined June bug beetle. Note it's elytra, or hard wing coverings.",2020-07-05,48.757767,-122.496868,0.205533596837945,0.184292739478546,0.131285130423699,0,0,0.7337273359298706,7
258,258,{0EB1B25A-C5B6-48F8-8514-A3537043D47B},2020-07-21 00:00:00,"I’m not sure and it’s unlikely but since this new/wasp didn’t look like any wasp or bee I’ve seen before, I thought I would send it. On the slim chance it actually is one, better safe than sorry. My apologies if I’m wasting your time.",0,Thanks for your time. No time wasted. :) It looks like a hover fly of some sort. Your county is currently Negative for Asian giant hornet.,2020-07-24,45.595938,-122.436945,0.92094861660079,0.337824501115613,0.245910480167448,0,0,0.8126532435417175,7
260,260,{0EBA2096-5B9F-433C-A914-0EA6D8DB124A},2020-06-24 00:00:00,An employee found this at the transfer station and was concerned it may be a AGH.,0,That was a female sawfly. Please don't kill them.,2020-06-25,47.53208,-122.33301,0.316205533596838,0.221380761519494,0.0846477964395895,0,0,0.7607296109199524,6
261,261,{0EE47243-22A1-4413-AFFC-F75118C8A256},2018-06-04 00:00:00,"This was found dead outside of our garage on the evening of June 4, 2018. Took pictures because it looked unlike anything we had seen before, but after a few months we threw it away.",0,This is a native elm sawfly.,2020-05-04,47.716728,-122.075062,0.715415019762846,0.107351577949907,0.0776352034833626,0,0,0.7349778413772583,5
262,262,{0EEB3F5A-FA1B-4816-B08B-7699238D1368},2020-08-19 00:00:00,Hornet flew towards my face and swatted it down and put it in a container,0,Thanks for the submission. That is a female horntail sawfly.,2020-08-19,47.159657,-122.151984,0.284584980237154,0.187766138929522,0.24075249459871,0,0,0.5891724824905396,8
263,263,{0EF44CB9-423C-4029-BD59-E5953463625E},2020-07-15 00:00:00,"Now that it's dead, pretty sure it's a Junebug",0,"Yes, that's a ten lined June bug beetle.",2020-07-16,47.719493,-122.302614,0.177865612648221,0.125942700659005,0.109124656731194,0,0,0.527621328830719,7
264,264,{0F04F703-0A99-4499-A1EB-D5C108ECF446},2020-09-09 00:00:00,1/2 to 5/8 inch,0,Thanks for the submission. That is a fly that mimics bees. Note its large eyes.,2020-09-09,48.273371,-122.732061,0.0553359683794466,0.0356456510362977,0.168812697835452,0,1,0.6611478924751282,9
265,265,{0F0E1DBF-7597-4242-94A4-8C0FF0DB1DB0},2020-09-01 00:00:00,Also hornets came to my backyard two nights in a row. There are many bee hives in next door property under ground.,0,"Thanks for the submission. That is a wood wasp, or horntail sawfly.",2020-09-01,47.47313,-122.323738,0.446640316205534,0.325827526151305,0.263882765436873,0,0,0.527937650680542,9
